SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
375097,0,Cash loans,F,Y,Y,0,135000.0,283500.0,29178.0,283500.0,Other_B,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019101,-17742,-1417,-697.0,-1225,17.0,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,11,0,0,0,0,1,1,Industry: type 11,0.6136455990218453,0.5325167553496261,0.5046813193144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
125624,0,Cash loans,F,Y,N,1,90000.0,339241.5,11155.5,238500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.0228,-15070,-1378,-6799.0,-4271,11.0,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Kindergarten,0.5384383680039724,0.3803982438801122,0.2032521136204725,,,,,0.0434,0.16,0.069,0.2917,0.0417,,,0.0817,,0.0,,,,,0.0438,0.1611,0.069,0.2917,0.0417,,,0.0851,,0.0,,,,,0.0437,0.16,0.069,0.2917,0.0417,,,0.0831,,0.0,reg oper account,block of flats,0.088,,No,3.0,0.0,3.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
380204,0,Cash loans,M,Y,Y,0,103500.0,593010.0,19260.0,495000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-19739,365243,-9307.0,-3263,25.0,1,0,0,1,1,1,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,0.5759258328872513,0.6579017404403648,0.8193176922872417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1375.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
204997,0,Cash loans,M,N,N,1,360000.0,563787.0,51840.0,499500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,Municipal apartment,0.04622,-14410,-983,-1989.0,-2012,,1,1,0,1,0,1,Managers,3.0,1,1,SATURDAY,15,0,0,0,0,1,1,Business Entity Type 3,0.4485189602383058,0.6196774619802096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-439.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
323104,0,Cash loans,F,N,Y,0,112500.0,700830.0,22738.5,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-18941,-1445,-8717.0,-2497,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,13,0,0,0,0,1,1,Self-employed,,0.4970716609779754,0.4596904504249018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-643.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
442109,0,Cash loans,F,Y,Y,0,742500.0,2013840.0,55507.5,1800000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.04622,-9706,-257,-436.0,-644,10.0,1,1,0,1,0,0,Sales staff,2.0,1,1,THURSDAY,17,0,1,1,0,0,0,Business Entity Type 3,0.29663382228908,0.685996298507587,,0.2649,0.2261,0.9821,0.7552,0.1347,0.32,0.2759,0.3333,0.375,0.0687,0.2152,0.1625,0.0039,0.3165,0.27,0.2346,0.9821,0.7648,0.1359,0.3222,0.2759,0.3333,0.375,0.0703,0.2351,0.1693,0.0039,0.3351,0.2675,0.2261,0.9821,0.7585,0.1355,0.32,0.2759,0.3333,0.375,0.0699,0.2189,0.1654,0.0039,0.3231,reg oper account,block of flats,0.2703,Panel,No,0.0,0.0,0.0,0.0,-586.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
373913,0,Cash loans,F,N,Y,0,315000.0,472500.0,26514.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-10607,-1141,-4876.0,-3008,,1,1,1,1,0,0,Laborers,1.0,2,2,TUESDAY,18,0,0,0,1,1,0,Business Entity Type 2,,0.7461800478549878,0.5656079814115492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
150595,1,Cash loans,M,Y,Y,0,180000.0,239850.0,28593.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0088659999999999,-15561,-3475,-599.0,-4414,4.0,1,1,0,1,0,0,Managers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.7561804674533091,0.1997705696341145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2582.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
280526,0,Cash loans,F,Y,Y,0,157500.0,562500.0,27189.0,562500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-18510,-826,-9201.0,-2057,2.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Kindergarten,,0.1318456589239034,0.3425288720742255,0.0619,,0.9816,,,,0.1379,0.1667,,0.0572,,0.0538,,,0.063,,0.9816,,,,0.1379,0.1667,,0.0585,,0.056,,,0.0625,,0.9816,,,,0.1379,0.1667,,0.0582,,0.0547,,,,block of flats,0.0423,Block,No,0.0,0.0,0.0,0.0,-1611.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
432883,1,Cash loans,F,Y,Y,0,81000.0,948582.0,33736.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-14752,-2485,-1470.0,-2962,6.0,1,1,1,1,0,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,Self-employed,0.421206585592141,0.6879665824084994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
196464,0,Cash loans,F,N,Y,1,315000.0,539100.0,29376.0,450000.0,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,0.04622,-11757,-3155,-4954.0,-3871,,1,1,0,1,0,0,Laborers,2.0,1,1,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.6775083477859829,0.7045929035290929,0.5190973382084597,0.1093,0.0741,0.9876,,,0.12,0.1034,0.3333,,0.0205,,0.0633,,0.0,0.1113,0.0769,0.9876,,,0.1208,0.1034,0.3333,,0.021,,0.066,,0.0,0.1103,0.0741,0.9876,,,0.12,0.1034,0.3333,,0.0209,,0.0645,,0.0,,block of flats,0.0851,Panel,No,0.0,0.0,0.0,0.0,-566.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
203529,0,Cash loans,F,Y,N,0,182745.0,942300.0,27135.0,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0196889999999999,-10252,-197,-4859.0,-2940,2.0,1,1,0,1,1,0,Core staff,1.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.557596201941485,0.5651877337507984,0.1684161714286957,0.0557,0.0261,0.9786,,,0.04,0.0345,0.3333,,0.0382,,0.0466,,0.0,0.0567,0.0271,0.9786,,,0.0403,0.0345,0.3333,,0.039,,0.0486,,0.0,0.0562,0.0261,0.9786,,,0.04,0.0345,0.3333,,0.0388,,0.0475,,0.0,,block of flats,0.0367,"Stone, brick",No,1.0,1.0,1.0,1.0,-1707.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
223744,0,Cash loans,M,N,Y,1,67500.0,152820.0,15241.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19307,-2143,-3418.0,-2642,,1,1,0,1,0,0,Low-skill Laborers,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.4939175288047203,0.746300213050371,0.033,0.0029,0.9727,0.626,0.0024,0.0,0.069,0.125,0.1667,0.0015,0.0269,0.0259,0.0,0.0,0.0336,0.003,0.9727,0.6406,0.0024,0.0,0.069,0.125,0.1667,0.0016,0.0294,0.027,0.0,0.0,0.0333,0.0029,0.9727,0.631,0.0024,0.0,0.069,0.125,0.1667,0.0016,0.0274,0.0264,0.0,0.0,reg oper account,block of flats,0.0204,Block,No,2.0,0.0,2.0,0.0,-1666.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
306327,0,Cash loans,M,Y,Y,1,225000.0,785398.5,40099.5,702000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-12385,-2377,-6526.0,-4172,8.0,1,1,0,1,1,0,Laborers,3.0,1,1,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.3692423165601324,0.6360661963766004,0.4188542886233217,0.133,0.0,0.9791,0.7144,0.0,0.16,0.1262,0.3608,0.4025,0.0763,0.1084,0.1217,0.0,0.0007,0.1008,0.0,0.9831,0.7779,0.0,0.0,0.069,0.4583,0.5,0.0665,0.0882,0.0838,0.0,0.0,0.1041,0.0,0.9831,0.7719,0.0,0.16,0.1379,0.4583,0.5,0.0717,0.0855,0.0964,0.0,0.001,reg oper account,block of flats,0.0633,Panel,No,1.0,0.0,1.0,0.0,-613.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
389767,1,Cash loans,F,N,Y,2,67500.0,512064.0,25033.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-11083,-943,-1322.0,-1696,,1,1,0,1,0,0,Cooking staff,4.0,2,2,FRIDAY,12,0,0,0,0,0,0,Agriculture,,0.0494296620116142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,1.0,-434.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
380069,0,Cash loans,F,N,N,0,54000.0,754740.0,24475.5,630000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.001417,-13170,-3744,-3973.0,-813,,1,1,1,1,1,0,,2.0,2,2,FRIDAY,7,0,0,0,1,1,1,Medicine,0.5345059531784887,0.5037302371203811,0.520897599048938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1094.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
171615,0,Cash loans,F,N,Y,0,90000.0,229230.0,24817.5,202500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-24806,-2971,-6879.0,-4600,,1,1,0,1,1,0,,2.0,3,3,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 1,,0.2582211966652917,0.8128226070575616,0.2062,0.2119,0.9801,0.728,0.1696,0.0,0.4828,0.1667,0.0417,0.35,0.1681,0.1758,0.0,0.0,0.2101,0.2198,0.9801,0.7387,0.1711,0.0,0.4828,0.1667,0.0417,0.358,0.1837,0.1832,0.0,0.0,0.2082,0.2119,0.9801,0.7316,0.1706,0.0,0.4828,0.1667,0.0417,0.3561,0.171,0.179,0.0,0.0,reg oper account,block of flats,0.1383,Panel,No,1.0,0.0,1.0,0.0,-1206.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
244963,0,Cash loans,F,N,N,0,112500.0,292500.0,14989.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-8929,-682,-3306.0,-1597,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,School,0.434070520534343,0.4651741050393522,0.4740512892789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
345282,0,Cash loans,F,N,N,0,144000.0,215640.0,11007.0,180000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-18875,-794,-11573.0,-2431,,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,14,0,0,0,1,1,1,School,0.470563757199244,0.3824775198655645,0.4543210601605785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1080.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
344191,0,Cash loans,M,Y,Y,2,202500.0,254700.0,20250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-11363,-392,-1259.0,-3858,2.0,1,1,0,1,0,0,Laborers,4.0,2,2,THURSDAY,10,0,0,0,0,0,0,Construction,0.3037588453178979,0.6521600289691367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
390622,0,Cash loans,M,N,Y,0,90000.0,170640.0,9922.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-18097,-1676,-9531.0,-1655,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Industry: type 3,,0.1444608295477167,0.4014074137749511,0.1474,0.1054,0.9871,0.8232,0.0,0.32,0.2759,0.3333,0.375,0.1016,0.1202,0.0994,0.0,0.0,0.1502,0.1093,0.9871,0.8301,0.0,0.3222,0.2759,0.3333,0.375,0.1039,0.1313,0.1036,0.0,0.0,0.1489,0.1054,0.9871,0.8256,0.0,0.32,0.2759,0.3333,0.375,0.1034,0.1223,0.1012,0.0,0.0,org spec account,block of flats,0.129,Panel,No,0.0,0.0,0.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,1.0,3.0
272144,0,Cash loans,M,Y,Y,0,337500.0,545040.0,39627.0,450000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.035792,-18596,-7566,-10293.0,-330,7.0,1,1,0,1,0,0,Managers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Hotel,0.4041479842127917,0.7641612701700639,0.4956658291397297,0.067,0.0,0.997,0.9592,0.0372,0.08,0.0345,0.5,0.5417,0.0252,0.0504,0.0862,0.0193,0.1609,0.0683,0.0,0.997,0.9608,0.0376,0.0806,0.0345,0.5,0.5417,0.0258,0.0551,0.0898,0.0195,0.1703,0.0677,0.0,0.997,0.9597,0.0375,0.08,0.0345,0.5,0.5417,0.0257,0.0513,0.0877,0.0194,0.1642,reg oper account,block of flats,0.1344,Mixed,No,3.0,0.0,3.0,0.0,-654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
308758,0,Cash loans,M,Y,N,0,292500.0,630000.0,40261.5,630000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-12758,-483,-6425.0,-4963,4.0,1,1,1,1,1,0,Sales staff,2.0,1,1,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.1530615627103398,0.742258896600639,0.6940926425266661,0.1856,0.0,0.9821,0.7552,0.037,0.2,0.1724,0.3333,0.375,0.0236,0.1505,0.1914,0.0039,0.0012,0.1891,0.0,0.9821,0.7648,0.0374,0.2014,0.1724,0.3333,0.375,0.0242,0.1644,0.1994,0.0039,0.0013,0.1874,0.0,0.9821,0.7585,0.0373,0.2,0.1724,0.3333,0.375,0.024,0.1531,0.1949,0.0039,0.0012,reg oper account,block of flats,0.1711,Panel,No,0.0,0.0,0.0,0.0,-3070.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
422678,0,Cash loans,M,Y,Y,1,270000.0,855000.0,24997.5,855000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.072508,-16145,-4411,-2034.0,-4263,9.0,1,1,0,1,0,0,Core staff,2.0,1,1,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.6469083909417982,,0.2314,0.0906,0.9945,0.9252,0.0908,0.32,0.1379,0.5833,0.5833,0.1184,0.1887,0.1493,0.0,0.0599,0.1891,0.0709,0.9945,0.9281,0.0409,0.1611,0.069,0.5417,0.5,0.0,0.1653,0.1551,0.0,0.0385,0.2337,0.0906,0.9945,0.9262,0.0914,0.32,0.1379,0.5833,0.5833,0.1204,0.192,0.152,0.0,0.0612,reg oper account,block of flats,0.2123,Panel,No,0.0,0.0,0.0,0.0,-1891.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0
234699,0,Cash loans,M,Y,Y,0,180000.0,790434.0,43011.0,706500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-9874,-1404,-1298.0,-2288,18.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Industry: type 11,0.1553732434673075,0.2556161560213347,0.3344541255096772,0.0082,0.0467,0.9707,0.5988,0.021,0.0,0.1379,0.0833,0.125,0.03,0.005,0.0695,0.0077,0.0294,0.0084,0.0485,0.9707,0.6145,0.0212,0.0,0.1379,0.0833,0.125,0.0306,0.0055,0.0724,0.0078,0.0311,0.0083,0.0467,0.9707,0.6042,0.0211,0.0,0.1379,0.0833,0.125,0.0305,0.0051,0.0707,0.0078,0.03,not specified,block of flats,0.0725,Block,No,4.0,1.0,4.0,1.0,-198.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
452457,0,Cash loans,F,N,Y,3,135000.0,966555.0,51628.5,913500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-9939,-1274,-4517.0,-2554,,1,1,0,1,1,0,Sales staff,5.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Self-employed,0.2143409493493727,0.2842666720624674,0.5832379256761245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
101311,0,Cash loans,F,N,Y,0,103500.0,742500.0,31590.0,742500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-20166,-2736,-10471.0,-3010,,1,1,1,1,0,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.3758321609364965,0.6161216908872079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,2.0,0.0,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
372908,0,Cash loans,M,N,Y,2,135000.0,292500.0,20929.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006852,-14710,-2255,-8762.0,-4295,,1,1,1,1,1,0,Laborers,4.0,3,3,WEDNESDAY,4,0,0,0,0,0,0,Industry: type 13,0.3462092295260754,0.2512471086809734,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1760.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
141307,0,Cash loans,F,N,Y,0,126000.0,1288350.0,37669.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006305,-13323,-1056,-2021.0,-3821,,1,1,1,1,0,0,Sales staff,2.0,3,3,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.4650816198857149,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,-69.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
220953,1,Cash loans,M,N,Y,0,112500.0,272578.5,21663.0,207000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-10996,-2410,-4075.0,-2941,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,12,0,0,0,1,1,0,Business Entity Type 3,,0.4535690250753001,0.5531646987710016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
409331,0,Cash loans,F,N,Y,1,67500.0,760225.5,32337.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-17076,-930,-300.0,-604,,1,1,0,1,0,0,Cleaning staff,3.0,2,2,THURSDAY,14,0,0,0,0,1,1,Transport: type 2,,0.6557181166259267,0.3344541255096772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1265.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
406838,0,Cash loans,F,N,N,0,54000.0,64692.0,5206.5,54000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-9231,-1233,-9209.0,-509,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.3409899192454809,0.223593191752183,,0.1175,0.0876,0.9821,0.7552,0.0166,0.08,0.1724,0.25,0.2917,0.0804,0.0925,0.1125,0.0154,0.0452,0.0945,0.0808,0.9806,0.7452,0.0154,0.0,0.1379,0.1667,0.2083,0.0764,0.0826,0.0815,0.0,0.0,0.1187,0.0876,0.9821,0.7585,0.0167,0.08,0.1724,0.25,0.2917,0.0818,0.0941,0.1145,0.0155,0.0462,reg oper account,block of flats,0.0699,"Stone, brick",No,0.0,0.0,0.0,0.0,-144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
391809,0,Cash loans,F,N,Y,0,180000.0,101880.0,10566.0,90000.0,Family,Working,Higher education,Married,House / apartment,0.018029,-20711,-12952,-8431.0,-3916,,1,1,1,1,0,0,Core staff,2.0,3,3,FRIDAY,6,0,0,0,0,0,0,School,,0.1890628520896746,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1722.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
